bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
CDT-70937,2004-07-27,cdt-core,CDT,[Class Browser Perspective] not refreshed if members class etc is added/deleted in the code,"Eclipse 200407150800  CDT 200407161131

In the Class Browser Perspective the Namespaces Types and Members views are 
not updated/refreshed if changes were made (addition/deletion of namespaces 
classes etc.) in the C++ Editor.

Steps:
1) Open a C++ project
2) Go to the Class Browser Perspective
3) Go to code from the Members view.
4) Make changes to the code in the C++ Editor (Add/delete classes members 
namespaces etc which affects the views in the Class Browser Perspective)
5) Save.

The Namespaces Types and Members views are not refreshed/updated from the 
changes.",cdt-core-inbox,lapensee,fixed,1,resolved,4,2004-12-03,0,2,2004-12-03,129,major,4
Z_ARCHIVED-53811,2004-03-04,Hyades,Z_ARCHIVED,Check-in new messages for EMF CBE implementation.,Check-in new messages for EMF CBE implementation.,paulslau,paulslau,fixed,1,closed,6,2012-02-14,0,4,2004-03-04,0,normal,2
Z_ARCHIVED-79914,2004-12-01,Hyades,Z_ARCHIVED,o.e.h.trace.sample plugin should not require o.e.h.sdb plugin,"o.e.h.trace.sample plugin cannot have dependency on o.e.h.sdb as o.e.h.sdb is 
to be replaced in downstream product. The code of trace.sample need to be 
rework to make it independent on sdb mainly in 
org.eclipse.hyades.trace.sample.loganalyzer.AnalyzeLogAction class",ewchan,ewchan,fixed,1,closed,6,2012-02-15,0,3,2004-12-03,2,normal,2
Z_ARCHIVED-61754,2004-05-11,Hyades,Z_ARCHIVED,Cannot set working path when profiling,"This bug has two parts:

1. In the Java Application launch configuration type there is an Arguments tab 
which contains a field for the working path. This field is not being passed on 
to the RAC by the launch delegate (it should be).

2. For External Java Application there is no UI to specify a working 
directory. Users should be able to set this.",curtispd,curtispd,fixed,1,closed,6,2012-02-15,0,4,2004-06-29,49,normal,2
PLATFORM-329722,2010-11-08,Releng,PLATFORM,new features and products,"There are several new features and a new product that need to be built.  This is all just packaging of the existing bundles into useful groups and products.  I have updated the core.map file to have entries for the relevant features and the product definition is contained in a feature project.

feature@org.eclipse.equinox.core.feature - gathers together various low level Equinox bits (and Jobs)
feature@org.eclipse.equinox.p2.core.feature - groups the core p2 headless functionality
feature@org.eclipse.equinox.p2.extras.feature - adds toolish headless p2 function like director/publisher ...
feature@org.eclipse.core.runtime.feature - combined with equinox core gives traditional Runtime function

feature@org.eclipse.equinox.starterkit.product.feature - combines equinox core and p2 core into a base runnable product.  This project contains a .product file.  

The features should all be included in the Equinox SDK.  The OSGi starter kit (the product) will be made available on the Eclipse RT website somewhere (not quite sure how yet).  

Topics.

- The product includes a copy of the windows console executables. We likely need to figure a better way of building that so the launchers are in sync with the rest of eclipse but yet mere mortals can build this product (or one of theirs that is just like this). I'm open to suggestions but the simplest thing for now was to just put copies in as root files for windows.  I did the right thing for Mac symbolic links.",kim.moir,jeffmcaffer,fixed,1,resolved,4,2014-04-02,0,44,2010-12-01,23,normal,2
ORION-343631,2011-04-21,Client,ORION,Move to Dojo 1.6,We now have IP approval so can begin looking at moving to Dojo 1.6. This should help us with some aspects of IE9/FF4 support but also allows us to try out the CommonJS AMD style of handling dependencies.,e4.orion-inbox,simon_kaegi,fixed,1,resolved,4,2011-09-01,0,12,2011-05-09,18,normal,2
TMF-409695,2013-06-03,Xtext,TMF,[refactoring] Cannot switch from linked mode to dialog mode,Pressing ALT_CMD-R again in linked mode should trigger the dialog mode but it doesn't. The reason is that SyncUtil.totalSync() opens a progress dialog thus cancels linked editing.,jan.koehnlein,jan.koehnlein,fixed,1,closed,6,2017-10-31,0,3,2013-06-03,0,normal,2
ORION-364725,2011-11-24,Client,ORION,renaming a file collapse the navigator tree,"as the  title says it

it is pretty annoying when you need to rename several files.",susan,eclipse.felipe,fixed,1,resolved,4,2012-04-23,0,3,2012-04-23,151,normal,2
CDT-175283,2007-02-23,cdt-core,CDT,[Content Assist] Invalid keyword completion,"In the following code:

void foo() {
  b(//here

A completion at the indicated possition will result in:

void foo() {
  bbreak",bryan2233,bryan2233,fixed,1,resolved,4,2009-01-09,0,6,2007-02-26,3,normal,2
CDT-231381,2008-05-09,cdt-core,CDT,[LR parser] performance issues with LPG backtracking parser,"The LR based C99 and C++ parsers now pass against all the DOM parser tests except gcc extension tests (booya!). 

Jason has put a lot of work into developing a custom extension to LPG called the trial/undo parser driver. At one point we believed that we needed this extension to successfully parse C++ however the design of the LR parsers has changed and this extension is no longer strictly needed. Still there are good reasons to keep it such as: 1) Jason was able to address some performance issues and 2) its a very powerful feature that we may find use for in the future.

There are issues with the trial/undo driver though such as: 1) I have found at least one bug that causes some parses to fail and 2) we are maintaining a derivative of LPG.

Right now I am using the regular backtracking parser driver that comes with LPG. However this parser driver has a bug that leads to bad performance (discussed in bug 191121). 

We need to discuss if we should use the trial/undo driver and address its bugs or use the backtracking driver and address its performance issues.",cdt-core-inbox,mikekucera,fixed,1,resolved,4,2014-05-29,0,4,2008-05-26,17,normal,2
ORION-369746,2012-01-25,Client,ORION,[Search]Replacing string contains %20 if there is white space in fire fox.,If you replace a new to become old you will see become%20old in the preview and replaced file.,libingw,libingw,fixed,1,closed,6,2012-01-26,0,3,2012-01-26,1,normal,2
CDT-117701,2005-11-23,cdt-core,CDT,Backtrack exceptions in GNU parsers,"Backtrack exceptions are generated too frequently by GNUCSourceParser.castExpression() method: in aprroximately one half of calls.
Moreover the same exception is thrown several times in the call stack without any additional processing (for example in GNUCSourceParser.multiplicativeExpression() method).

It introduces additional overhead and slows down indexing process.
The same situation with GNUCPPSourceParser.castExpression().

I'm going to do 2 things:
- modify parser logic to avoid frequent exceptions from castException()
- remove useless cascaded throw's where it's possible.

Just elimination of cascaded exceptions can give 3-4% of indexing speed. 
I have tested preliminary solution on a set of 125 C files.
Before: indexing process runs ~44 seconds (average of 10 calls)
After : indexing process runs ~42 seconds (average of 10 calls)

Work is in progress.",oleg.krasilnikov,oleg.krasilnikov,fixed,1,resolved,4,2006-02-09,0,17,2006-02-09,78,normal,2
ORION-465977,2015-04-30,Client,ORION,[IE only] reporting of uncaught errors has problems,"- IE's error object does not contain the stack trace which causes another runtime error
- IE's filename is sometimes (always?) not populated",grant_gayed,grant_gayed,fixed,1,resolved,4,2015-04-30,0,2,2015-04-30,0,normal,2
CDT-36509,2003-04-15,cdt-core,CDT,Scanner turns strings into identifiers when expanding macros,"When scanning
#define debug(s) printf(x # s)

the token for x will be an identifier instead of a string.
ie debug(1) translates to printf( x 1 ) instead of printf( x 1 )",andrew.niefer,andrew.niefer,fixed,1,closed,6,2003-10-17,0,3,2003-04-23,8,normal,2
PLATFORM-517276,2017-05-26,Releng,PLATFORM,Oxygen (4.7) Acknowledgements,See tip in bug 467744 comment 7 ff.,Vikas.Chandra,daniel_megert,fixed,1,resolved,4,2017-06-07,0,23,2017-06-07,12,normal,2
PLATFORM-96845,2005-05-26,Releng,PLATFORM,ant requires LOCALCLASSPATH,"From http://bugs.gentoo.org/show_bug.cgi?id=92606 apparently current versions
of ant want the classpath in LOCALCLASSPATH.

diff -ur eclipse.orig/build eclipse.amd64/build
--- eclipse.orig/build	2005-05-13 21:38:39.000000000 +0300
+++ eclipse.amd64/build	2005-05-23 21:50:52.000000000 +0300
@@ -569 +569 @@
 then
         ORIGCLASSPATH=$CLASSPATHexport ORIGCLASSPATH
         ant -q -buildfile jdtcoresrc/compilejdtcorewithjavac.xml
-        CLASSPATH=$PWD/jdtcoresrc/ecj.jar:$CLASSPATHexport CLASSPATH
+        LOCALCLASSPATH=$PWD/jdtcoresrc/ecj.jar:$CLASSPATHexport LOCALCLASSPATH
         ant -q -buildfile jdtcoresrc/compilejdtcore.xml
-        CLASSPATH=$PWD/ecj.jar:$ORIGCLASSPATHexport CLASSPATH
+        LOCALCLASSPATH=$PWD/ecj.jar:$ORIGCLASSPATHexport LOCALCLASSPATH
 		ant -q -buildfile build.xml $target -DinstallOs=$os -DinstallWs=$ws
-DinstallArch=$arch $compilelibs $bootclasspath 
 else
 	echo The os-ws-arch combination of $os-$ws-$arch is not valid.",kim.moir,billy.biggs,fixed,1,resolved,4,2005-10-31,0,25,2005-10-11,138,normal,2
GMF-TOOLING-380192,2012-05-21,Releng,GMF-TOOLING,RC1 - Can't generate GMFT test diagrams against RC1,"Trying to build the RC1 build I have found that all GMFT tests are failing with the attached failure. 

The same tests suite and generation in general is working against M7 I guess it is related to the incoming changes from the OCL between two milestones. 

Running org.eclipse.gmf.tests.AllTests
Tests run: 1 Failures: 1 Errors: 0 Skipped: 0 Time elapsed: 0.015 sec <<< FAILURE!
initializationError(org.eclipse.gmf.tests.AllTests)  Time elapsed: 0 sec  <<< FAILURE!
junit.framework.AssertionFailedError: GMF editor generation produced errors:Status ERROR: org.eclipse.gmf.common code=0 Problems while generating code null chil
dren=[Status ERROR: org.eclipse.gmf.common code=0 Exception (Can't evaluate LET expression: actual variable type is not assignable to declared one:in xpt::navig
ator::NavigatorContentProvider line 491) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET expression: actual
variable type is not assignable to declared one:in xpt::navigator::NavigatorContentProvider line 491 Status ERROR: org.eclipse.gmf.common code=0 Exception (Can
't evaluate LET expression: actual variable type is not assignable to declared one:in xpt::navigator::NavigatorContentProvider line 506) while generating code
org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET expression: actual variable type is not assignable to declared one:in xpt::navigato
r::NavigatorContentProvider line 506 Status ERROR: org.eclipse.gmf.common code=0 Exception (Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLi
braryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Boolean ex
pected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104 Status ERROR: org.eclipse.gmf.comm
on code=0 Exception (Can't evaluate LET expression: actual variable type is not assignable to declared one:in impl::diagram::editparts::NodeEditPart line 356)
while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET expression: actual variable type is not assignable to declare
d one:in impl::diagram::editparts::NodeEditPart line 356 Status ERROR: org.eclipse.gmf.common code=0 Exception (Boolean expected (was: org.eclipse.ocl.ecore.in
ternal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationE
xception: Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104 Status ERROR:
org.eclipse.gmf.common code=0 Exception (Can't evaluate LET expression: actual variable type is not assignable to declared one:in impl::diagram::editparts::Node
EditPart line 356) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET expression: actual variable type is not a
ssignable to declared one:in impl::diagram::editparts::NodeEditPart line 356 Status ERROR: org.eclipse.gmf.common code=0 Exception (Boolean expected (was: org.
eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104) while generating code org.eclipse.gmf.internal.xpa
nd.model.EvaluationException: Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand lin
e 104 Status ERROR: org.eclipse.gmf.common code=0 Exception (Can't evaluate LET expression: actual variable type is not assignable to declared one:in impl::diag
ram::editparts::NodeEditPart line 356) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET expression: actual va
riable type is not assignable to declared one:in impl::diagram::editparts::NodeEditPart line 356 Status ERROR: org.eclipse.gmf.common code=0 Exception (Boolean
 expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104) while generating code org.ecli
pse.gmf.internal.xpand.model.EvaluationException: Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::Cr
eateNodeCommand line 104 Status ERROR: org.eclipse.gmf.common code=0 Exception (Can't evaluate LET expression: actual variable type is not assignable to declar
ed one:in impl::diagram::editparts::NodeEditPart line 356) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET e
xpression: actual variable type is not assignable to declared one:in impl::diagram::editparts::NodeEditPart line 356 Status ERROR: org.eclipse.gmf.common code=
0 Exception (Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104) while gene
rating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::d
iagram::commands::CreateNodeCommand line 104 Status ERROR: org.eclipse.gmf.common code=0 Exception (Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLSt
andardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Bo
olean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104 Status ERROR: org.eclipse.
gmf.common code=0 Exception (Can't evaluate LET expression: actual variable type is not assignable to declared one:in impl::diagram::editparts::NodeEditPart li
ne 356) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET expression: actual variable type is not assignable to
 declared one:in impl::diagram::editparts::NodeEditPart line 356 Status ERROR: org.eclipse.gmf.common code=0 Exception (Boolean expected (was: org.eclipse.ocl.
ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104) while generating code org.eclipse.gmf.internal.xpand.model.Eva
luationException: Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104 Status
 ERROR: org.eclipse.gmf.common code=0 Exception (Can't evaluate LET expression: actual variable type is not assignable to declared one:in impl::diagram::editpar
ts::NodeEditPart line 356) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET expression: actual variable type
is not assignable to declared one:in impl::diagram::editparts::NodeEditPart line 356 Status ERROR: org.eclipse.gmf.common code=0 Exception (Boolean expected (w
as: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeCommand line 104) while generating code org.eclipse.gmf.inte
rnal.xpand.model.EvaluationException: Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::commands::CreateNodeComm
and line 104 Status ERROR: org.eclipse.gmf.common code=0 Exception (Can't evaluate LET expression: actual variable type is not assignable to declared one:in im
pl::diagram::editparts::NodeEditPart line 356) while generating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Can't evaluate LET expression: a
ctual variable type is not assignable to declared one:in impl::diagram::editparts::NodeEditPart line 356 Status ERROR: org.eclipse.gmf.common code=0 Exception
(Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::diagram::editpolicies::BaseItemSemanticEditPolicy line 412) while gen
erating code org.eclipse.gmf.internal.xpand.model.EvaluationException: Boolean expected (was: org.eclipse.ocl.ecore.internal.OCLStandardLibraryImpl$1)!:in xpt::
diagram::editpolicies::BaseItemSemanticEditPolicy line 412 Status ERROR: org.eclipse.gmf.common code=0 Exception (Can't evaluate LET expression: actual variabl
e type is not assignable to declared one:in xpt::navigator::NavigatorContentProvider line 228) while generating code org.eclipse.gmf.internal.xpand.model.Evalu
ationException: Can't evaluate LET expression: actual variable type is not assignable to declared one:in xpt::navigator::NavigatorContentProvider line 228]",borlander,borlander,fixed,1,resolved,4,2012-05-30,0,2,2012-05-30,9,major,4
